count,datasourceId,variable,field,runId,value
str,gene2phenotype,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,gene2phenotype,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,gene2phenotype,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,all,associationsDirectTotalCount,,21.02,
str,europepmc,associationsDirectByDatasource,,21.02,
str,crispr,associationsDirectByDatasource,,21.02,
str,genomics_england,associationsDirectByDatasource,,21.02,
str,chembl,associationsDirectByDatasource,,21.02,
str,slapenrich,associationsDirectByDatasource,,21.02,
str,expression_atlas,associationsDirectByDatasource,,21.02,
str,intogen,associationsDirectByDatasource,,21.02,
str,reactome,associationsDirectByDatasource,,21.02,
str,sysbio,associationsDirectByDatasource,,21.02,
str,phenodigm,associationsDirectByDatasource,,21.02,
str,phewas_catalog,associationsDirectByDatasource,,21.02,
str,cancer_gene_census,associationsDirectByDatasource,,21.02,
str,progeny,associationsDirectByDatasource,,21.02,
str,clingen,associationsDirectByDatasource,,21.02,
str,eva,associationsDirectByDatasource,,21.02,
str,gene2phenotype,associationsDirectByDatasource,,21.02,
str,uniprot_literature,associationsDirectByDatasource,,21.02,
str,eva_somatic,associationsDirectByDatasource,,21.02,
str,ot_genetics_portal,associationsDirectByDatasource,,21.02,
str,all,associationsIndirectTotalCount,,21.02,
str,europepmc,associationsIndirectByDatasource,,21.02,
str,crispr,associationsIndirectByDatasource,,21.02,
str,genomics_england,associationsIndirectByDatasource,,21.02,
str,chembl,associationsIndirectByDatasource,,21.02,
str,slapenrich,associationsIndirectByDatasource,,21.02,
str,expression_atlas,associationsIndirectByDatasource,,21.02,
str,intogen,associationsIndirectByDatasource,,21.02,
str,reactome,associationsIndirectByDatasource,,21.02,
str,sysbio,associationsIndirectByDatasource,,21.02,
str,phenodigm,associationsIndirectByDatasource,,21.02,
str,phewas_catalog,associationsIndirectByDatasource,,21.02,
str,cancer_gene_census,associationsIndirectByDatasource,,21.02,
str,progeny,associationsIndirectByDatasource,,21.02,
str,clingen,associationsIndirectByDatasource,,21.02,
str,eva,associationsIndirectByDatasource,,21.02,
str,gene2phenotype,associationsIndirectByDatasource,,21.02,
str,uniprot_literature,associationsIndirectByDatasource,,21.02,
str,eva_somatic,associationsIndirectByDatasource,,21.02,
str,ot_genetics_portal,associationsIndirectByDatasource,,21.02,
str,all,drugsTotalCount,,21.02,
